customer_id,tenure_months,monthly_spend,support_tickets_90d,late_payments_12m,digital_sessions_30d,contract_type,payment_method,satisfaction_score,discount_rate,products_owned,churn
NOV-03090,22,84.06,1,0,20,mensuel,prelevement,4.9,0.0,3,1
NOV-03091,33,29.02,0,1,15,annuel,carte,8.7,0.05,4,0
NOV-03092,62,41.3,3,0,21,mensuel,carte,7.4,0.05,3,0
NOV-03093,2,83.38,0,0,17,mensuel,virement,7.5,0.2,1,0
NOV-03094,18,26.03,2,0,7,annuel,carte,10.0,0.0,3,0
NOV-03095,55,145.06,2,2,19,annuel,prelevement,5.5,0.1,3,1
NOV-03096,13,59.67,2,1,15,mensuel,virement,7.8,0.0,2,0
NOV-03097,12,42.8,2,0,27,annuel,prelevement,4.3,0.2,1,0
NOV-03098,12,88.68,0,1,21,mensuel,prelevement,9.6,0.2,3,0
NOV-03099,58,25.51,3,0,20,annuel,carte,10.0,0.2,1,0
NOV-03100,45,46.42,3,0,19,annuel,carte,,0.0,2,0
NOV-03101,59,142.71,0,0,15,mensuel,virement,7.4,0.0,3,0
NOV-03102,16,121.11,2,0,19,annuel,carte,7.3,0.0,1,1
NOV-03103,13,144.08,0,1,19,mensuel,prelevement,6.6,0.0,4,0
NOV-03104,70,43.48,0,0,15,annuel,carte,8.8,0.0,4,0
NOV-03105,66,125.18,3,0,21,mensuel,carte,3.9,0.0,4,1
NOV-03106,37,135.75,2,2,20,annuel,prelevement,8.0,0.1,4,1
NOV-03107,69,100.55,0,1,18,mensuel,prelevement,7.3,0.1,3,0
NOV-03108,51,78.19,3,0,19,mensuel,prelevement,6.6,0.0,4,0
NOV-03109,2,45.25,1,1,23,mensuel,prelevement,10.0,0.0,2,0
NOV-03110,34,99.3,4,0,13,mensuel,prelevement,10.0,0.0,2,0
NOV-03111,10,110.7,1,1,12,mensuel,carte,4.6,0.0,2,1
NOV-03112,69,36.76,2,0,14,mensuel,prelevement,5.1,0.0,3,0
NOV-03113,64,113.63,2,0,14,mensuel,carte,7.0,0.0,4,0
NOV-03114,49,57.24,0,0,21,mensuel,carte,10.0,0.05,1,0
NOV-03115,36,136.68,1,1,19,annuel,carte,6.1,0.05,4,0
NOV-03116,7,28.63,1,1,14,mensuel,virement,6.5,0.0,1,1
NOV-03117,40,30.07,0,1,18,annuel,prelevement,8.8,0.0,2,0
NOV-03118,4,44.35,1,1,21,mensuel,prelevement,7.1,0.1,4,0
NOV-03119,11,144.91,0,0,26,annuel,prelevement,7.3,0.1,3,0
NOV-03120,65,137.24,0,0,16,annuel,carte,9.7,0.0,2,0
NOV-03121,9,33.28,2,0,20,annuel,prelevement,10.0,0.0,2,0
NOV-03122,67,30.25,0,2,16,annuel,carte,7.7,0.2,2,0
NOV-03123,16,61.64,2,0,23,mensuel,carte,6.3,0.05,2,0
NOV-03124,9,27.38,1,0,22,mensuel,prelevement,7.7,0.0,4,0
NOV-03125,43,118.37,4,1,13,annuel,prelevement,6.5,0.05,3,0
NOV-03126,20,104.69,1,0,24,mensuel,prelevement,3.9,0.0,2,0
NOV-03127,72,86.66,3,0,13,bisannuel,prelevement,7.2,0.0,1,0
NOV-03128,39,60.44,0,1,17,bisannuel,prelevement,9.7,0.1,3,0
NOV-03129,45,141.04,2,0,15,mensuel,carte,6.7,0.0,1,0
NOV-03130,55,99.03,4,0,21,annuel,carte,5.3,0.2,4,0
NOV-03131,32,49.64,5,1,22,annuel,carte,5.7,0.2,2,1
NOV-03132,68,47.79,0,0,11,annuel,prelevement,8.3,0.05,4,0
NOV-03133,15,68.84,2,0,23,mensuel,carte,3.3,0.0,4,1
NOV-03134,70,29.08,0,1,22,mensuel,prelevement,6.0,0.05,4,0
NOV-03135,28,139.7,0,0,26,bisannuel,carte,10.0,0.05,1,0
NOV-03136,69,25.16,1,0,11,annuel,carte,6.2,0.0,1,0
NOV-03137,32,64.97,0,1,16,bisannuel,prelevement,5.1,0.0,3,0
NOV-03138,59,60.48,3,0,24,mensuel,prelevement,7.7,0.0,2,0
NOV-03139,67,123.0,3,1,22,mensuel,carte,6.5,0.0,4,0
NOV-03140,41,96.26,3,1,14,bisannuel,carte,5.0,0.0,2,1
NOV-03141,3,77.4,0,0,24,mensuel,carte,9.5,0.05,4,1
NOV-03142,71,34.8,0,1,17,annuel,prelevement,10.0,0.0,1,0
NOV-03143,29,85.14,3,1,18,mensuel,prelevement,6.0,0.1,4,1
NOV-03144,66,66.82,2,0,18,mensuel,carte,8.8,0.0,1,0
NOV-03145,22,117.5,2,0,19,annuel,carte,7.6,0.05,3,0
NOV-03146,68,66.13,5,0,13,bisannuel,prelevement,7.2,0.0,4,0
NOV-03147,69,20.59,0,0,14,mensuel,virement,8.2,0.0,2,0
NOV-03148,6,148.05,4,0,15,bisannuel,prelevement,9.5,0.0,2,0
NOV-03149,25,61.44,3,0,13,annuel,carte,6.5,0.05,2,0
NOV-03150,4,27.29,2,0,21,annuel,carte,9.3,0.0,2,0
NOV-03151,28,112.57,1,0,16,mensuel,carte,7.8,0.0,2,0
NOV-03152,28,60.59,2,0,20,mensuel,prelevement,6.5,0.05,3,0
NOV-03153,48,68.41,0,0,13,bisannuel,prelevement,3.6,0.05,2,0
NOV-03154,30,63.74,0,1,15,mensuel,prelevement,7.6,0.1,4,0
NOV-03155,35,83.29,2,0,15,annuel,prelevement,7.8,0.0,4,0
NOV-03156,71,37.2,1,2,19,annuel,carte,7.0,0.0,4,0
NOV-03157,63,94.64,1,2,20,mensuel,carte,6.7,0.1,4,0
NOV-03158,61,103.54,5,1,14,annuel,prelevement,7.7,0.05,2,0
NOV-03159,53,59.75,1,1,21,annuel,prelevement,7.4,0.2,1,0
NOV-03160,62,125.46,2,0,21,mensuel,carte,8.7,0.2,2,0
NOV-03161,40,25.08,0,2,11,mensuel,carte,3.6,0.05,3,1
NOV-03162,28,137.3,4,0,10,mensuel,carte,9.3,0.05,3,0
NOV-03163,29,87.34,0,0,25,annuel,carte,4.7,0.0,1,0
NOV-03164,9,147.47,2,1,11,mensuel,prelevement,3.4,0.1,3,1
NOV-03165,44,122.96,1,2,18,annuel,carte,5.2,0.0,4,1
NOV-03166,69,113.93,0,0,16,bisannuel,prelevement,7.9,0.0,2,0
NOV-03167,15,93.27,2,1,16,mensuel,carte,5.4,0.0,1,1
NOV-03168,43,101.36,1,0,21,annuel,carte,8.2,0.0,3,0
NOV-03169,46,80.8,2,0,25,bisannuel,prelevement,8.1,0.0,1,0
NOV-03170,34,56.74,3,2,13,bisannuel,carte,10.0,0.05,4,0
NOV-03171,32,116.2,4,1,13,mensuel,prelevement,6.8,0.2,2,1
NOV-03172,68,59.58,2,0,26,mensuel,prelevement,5.7,0.1,1,0
NOV-03173,23,34.46,0,1,23,mensuel,carte,7.7,0.0,3,0
NOV-03174,18,85.29,3,2,18,mensuel,prelevement,6.4,0.2,3,1
NOV-03175,65,130.97,0,0,11,bisannuel,prelevement,7.6,0.0,1,0
NOV-03176,2,82.18,1,1,16,mensuel,prelevement,6.3,0.0,4,1
NOV-03177,28,40.2,0,1,15,mensuel,carte,2.7,0.0,1,0
NOV-03178,24,139.75,1,2,17,mensuel,carte,7.4,0.0,3,1
NOV-03179,8,87.27,0,0,21,mensuel,prelevement,7.3,0.0,1,0
NOV-03180,24,46.04,4,1,11,mensuel,carte,5.7,0.0,4,1
NOV-03181,48,107.28,2,2,12,mensuel,prelevement,7.7,0.0,2,0
NOV-03182,28,84.64,1,0,21,mensuel,prelevement,5.8,0.1,2,0
NOV-03183,16,27.21,1,0,18,mensuel,carte,4.4,0.0,2,1
NOV-03184,51,55.04,3,0,17,mensuel,prelevement,,0.0,4,1
NOV-03185,47,133.31,1,0,27,mensuel,carte,4.9,0.0,3,0
NOV-03186,58,54.53,1,0,14,mensuel,prelevement,8.2,0.1,1,0
NOV-03187,57,146.18,1,0,16,mensuel,prelevement,6.4,0.05,2,0
NOV-03188,47,62.85,1,1,13,bisannuel,carte,8.1,0.05,3,0
NOV-03189,9,145.06,4,0,19,mensuel,prelevement,7.8,0.0,1,0
NOV-03190,34,60.59,2,0,21,mensuel,carte,3.9,0.0,1,0
NOV-03191,20,107.84,0,1,13,mensuel,carte,6.6,0.05,4,0
NOV-03192,18,77.39,1,0,16,mensuel,prelevement,6.9,0.2,3,0
NOV-03193,10,133.72,2,0,20,mensuel,prelevement,7.5,0.0,4,1
NOV-03194,71,73.99,1,0,22,annuel,carte,,0.0,2,0
NOV-03195,46,123.97,1,0,14,annuel,prelevement,6.3,0.0,2,0
NOV-03196,5,31.3,3,0,12,mensuel,prelevement,4.7,0.0,2,0
NOV-03197,4,36.54,1,0,15,mensuel,carte,6.8,0.05,4,0
NOV-03198,43,140.17,1,1,19,annuel,virement,8.7,0.0,4,0
NOV-03199,56,83.35,3,0,21,mensuel,prelevement,7.5,0.05,1,1
NOV-03200,58,62.06,5,2,16,annuel,carte,7.3,0.0,4,0
NOV-03201,48,126.91,0,0,18,mensuel,carte,7.9,0.05,1,0
NOV-03202,26,61.3,2,2,18,mensuel,prelevement,4.2,0.05,2,0
NOV-03203,8,100.83,2,0,15,mensuel,carte,7.7,0.0,3,0
NOV-03204,16,144.33,1,0,8,mensuel,prelevement,5.7,0.1,2,0
NOV-03205,19,41.05,2,2,21,mensuel,prelevement,8.4,0.1,1,0
NOV-03206,44,92.71,3,0,15,annuel,prelevement,8.4,0.0,2,0
NOV-03207,19,101.8,3,1,12,mensuel,virement,6.5,0.0,2,1
NOV-03208,38,122.51,0,0,21,bisannuel,prelevement,7.9,0.0,3,0
NOV-03209,61,123.45,0,3,26,mensuel,prelevement,7.3,0.0,2,1
NOV-03210,24,74.96,0,1,14,mensuel,carte,6.4,0.0,4,0
NOV-03211,15,46.54,1,1,11,annuel,carte,7.4,0.05,3,0
NOV-03212,6,140.03,1,1,19,annuel,prelevement,7.7,0.05,4,0
NOV-03213,67,22.41,1,0,12,annuel,prelevement,5.7,0.2,1,0
NOV-03214,56,119.43,3,0,19,annuel,prelevement,7.9,0.1,3,0
NOV-03215,30,46.24,2,0,10,mensuel,carte,5.9,0.0,3,1
NOV-03216,50,124.68,1,0,21,mensuel,carte,6.5,0.05,3,0
NOV-03217,8,79.79,2,1,23,mensuel,carte,5.1,0.0,4,0
NOV-03218,68,91.28,3,1,18,mensuel,carte,8.6,0.0,1,0
NOV-03219,46,52.1,2,0,17,annuel,virement,6.1,0.0,4,0
NOV-03220,69,40.68,2,1,18,mensuel,prelevement,4.2,0.0,3,0
NOV-03221,53,89.17,2,0,20,mensuel,prelevement,7.6,0.0,3,0
NOV-03222,61,130.33,2,0,21,mensuel,prelevement,7.0,0.0,3,0
NOV-03223,55,46.61,2,0,19,mensuel,carte,7.1,0.0,1,0
NOV-03224,67,45.01,3,1,16,mensuel,carte,8.6,0.0,4,0
NOV-03225,50,,1,0,15,mensuel,prelevement,10.0,0.0,4,0
NOV-03226,12,36.12,0,1,7,annuel,prelevement,7.0,0.0,2,1
NOV-03227,10,19.6,1,3,19,mensuel,prelevement,4.6,0.05,4,0
NOV-03228,38,107.58,0,0,19,bisannuel,virement,10.0,0.0,3,0
NOV-03229,38,61.91,3,1,19,mensuel,carte,6.1,0.0,1,0
NOV-03230,59,113.02,1,0,17,annuel,prelevement,8.4,0.0,2,0
NOV-03231,25,53.1,3,0,25,mensuel,prelevement,7.2,0.0,4,1
NOV-03232,60,109.24,1,0,24,mensuel,prelevement,8.2,0.0,2,0
NOV-03233,54,117.18,4,1,19,mensuel,virement,5.2,0.0,2,0
NOV-03234,60,66.18,2,0,24,bisannuel,prelevement,8.2,0.1,4,0
NOV-03235,68,105.58,3,1,15,mensuel,prelevement,5.4,0.05,4,0
NOV-03236,30,125.57,0,0,24,bisannuel,prelevement,4.7,0.0,1,0
NOV-03237,22,119.2,1,1,19,mensuel,virement,4.2,0.0,4,0
NOV-03238,70,67.57,0,0,20,mensuel,prelevement,7.5,0.0,3,0
NOV-03239,3,102.88,1,1,27,bisannuel,prelevement,8.6,0.05,3,0
NOV-03240,61,,0,0,23,mensuel,virement,5.1,0.05,1,0
NOV-03241,66,87.01,2,0,23,annuel,prelevement,8.1,0.0,4,0
NOV-03242,62,114.8,1,1,16,mensuel,carte,6.7,0.1,2,0
NOV-03243,63,96.96,4,0,15,bisannuel,virement,6.3,0.0,2,0
NOV-03244,10,32.11,2,0,22,annuel,carte,6.7,0.0,2,0
NOV-03245,25,52.07,1,1,24,mensuel,carte,7.6,0.0,2,0
NOV-03246,42,139.83,4,0,11,mensuel,carte,6.9,0.05,1,0
NOV-03247,67,20.52,1,1,20,annuel,prelevement,6.8,0.0,2,0
NOV-03248,45,20.8,1,0,19,mensuel,carte,9.9,0.0,4,0
NOV-03249,66,68.63,0,0,19,mensuel,virement,6.9,0.05,1,0
NOV-03250,39,142.07,1,0,14,annuel,carte,5.1,0.0,2,0
NOV-03251,3,37.19,3,0,20,mensuel,carte,5.0,0.0,1,0
NOV-03252,11,148.55,1,1,19,mensuel,carte,3.5,0.05,1,1
NOV-03253,23,46.88,4,1,16,bisannuel,carte,7.9,0.1,4,1
NOV-03254,5,34.94,0,0,13,mensuel,carte,7.9,0.1,2,0
NOV-03255,32,142.07,3,1,15,bisannuel,carte,8.9,0.1,1,0
NOV-03256,4,78.27,2,0,19,mensuel,carte,8.9,0.0,2,1
NOV-03257,36,35.28,0,0,17,mensuel,carte,8.6,0.2,1,0
NOV-03258,71,104.16,1,0,23,mensuel,carte,8.5,0.0,2,0
NOV-03259,51,95.94,3,0,17,mensuel,carte,6.4,0.05,2,0
NOV-03260,44,141.73,0,0,29,mensuel,prelevement,6.0,0.05,4,0
NOV-03261,49,138.1,2,0,13,mensuel,prelevement,10.0,0.05,2,0
NOV-03262,12,100.9,1,1,23,mensuel,prelevement,3.3,0.0,3,0
NOV-03263,2,102.08,4,1,16,bisannuel,virement,10.0,0.0,2,0
NOV-03264,15,37.42,1,0,18,mensuel,prelevement,8.4,0.0,3,0
NOV-03265,18,102.86,0,2,13,mensuel,prelevement,7.1,0.05,2,0
NOV-03266,69,69.99,1,0,26,mensuel,carte,7.4,0.05,4,0
NOV-03267,51,102.21,2,0,21,mensuel,prelevement,6.8,0.05,4,0
NOV-03268,46,31.26,2,0,13,annuel,carte,4.5,0.0,4,0
NOV-03269,19,40.41,1,0,25,mensuel,prelevement,6.2,0.0,3,0
NOV-03270,72,146.29,1,0,12,mensuel,carte,4.0,0.2,4,0
NOV-03271,39,106.6,2,3,25,mensuel,carte,6.9,0.0,1,0
NOV-03272,44,118.96,2,0,17,mensuel,carte,7.1,0.2,4,0
NOV-03273,45,145.09,4,1,18,mensuel,carte,8.7,0.2,1,0
NOV-03274,34,95.86,2,1,15,bisannuel,carte,5.2,0.1,1,0
NOV-03275,49,92.92,4,0,17,mensuel,prelevement,8.0,0.1,1,0
NOV-03276,68,24.58,0,0,20,mensuel,prelevement,5.7,0.2,2,0
NOV-03277,72,38.82,2,0,18,mensuel,prelevement,5.2,0.05,1,0
NOV-03278,41,49.97,2,1,17,mensuel,carte,5.9,0.1,1,1
NOV-03279,49,72.35,1,0,20,annuel,carte,7.2,0.0,2,0
NOV-03280,5,34.45,0,1,13,mensuel,prelevement,9.2,0.0,3,0
NOV-03281,36,91.38,2,0,15,mensuel,carte,6.5,0.1,1,1
NOV-03282,42,54.18,2,1,18,mensuel,carte,5.3,0.1,4,0
NOV-03283,6,,1,0,13,mensuel,carte,5.8,0.0,3,0
NOV-03284,14,69.03,3,1,29,annuel,prelevement,10.0,0.0,1,0
NOV-03285,66,120.41,4,2,20,mensuel,carte,7.8,0.2,3,1
NOV-03286,60,122.13,2,1,16,mensuel,virement,8.1,0.05,1,0
NOV-03287,4,40.64,1,0,21,mensuel,prelevement,10.0,0.1,3,0
NOV-03288,5,55.61,2,2,16,annuel,prelevement,5.1,0.0,2,1
NOV-03289,72,126.76,2,0,16,bisannuel,prelevement,4.8,0.0,3,0
NOV-03290,21,59.65,0,1,14,annuel,prelevement,5.9,0.0,4,0
NOV-03291,49,60.85,3,1,16,mensuel,carte,5.9,0.0,2,0
NOV-03292,5,50.39,0,0,11,bisannuel,carte,7.4,0.2,3,0
NOV-03293,48,45.15,3,0,18,mensuel,carte,9.1,0.0,1,0
NOV-03294,53,68.29,0,0,21,annuel,carte,5.8,0.1,1,0
NOV-03295,5,91.95,0,1,23,annuel,prelevement,10.0,0.05,2,0
NOV-03296,37,30.61,1,0,20,mensuel,carte,8.6,0.2,4,0
NOV-03297,5,97.5,1,1,20,annuel,carte,8.3,0.05,1,0
NOV-03298,35,113.58,2,0,14,mensuel,prelevement,6.7,0.1,4,0
NOV-03299,66,75.08,1,0,14,mensuel,carte,8.9,0.0,2,0
NOV-03300,12,112.38,0,0,20,mensuel,prelevement,7.0,0.0,2,0
NOV-03301,64,96.1,3,1,10,mensuel,carte,7.5,0.1,4,0
NOV-03302,61,128.42,2,0,15,annuel,carte,9.0,0.05,2,0
NOV-03303,48,102.5,3,2,22,bisannuel,prelevement,10.0,0.1,4,0
NOV-03304,52,102.31,3,1,16,mensuel,prelevement,7.0,0.0,1,1
NOV-03305,19,120.86,1,0,19,mensuel,carte,6.9,0.0,3,1
NOV-03306,20,120.42,2,2,16,mensuel,prelevement,7.9,0.0,2,0
NOV-03307,70,55.5,0,1,29,annuel,carte,9.2,0.05,4,0
NOV-03308,31,29.78,1,1,18,annuel,virement,4.9,0.0,2,0
NOV-03309,27,96.9,0,0,15,mensuel,virement,8.9,0.0,1,0
NOV-03310,66,64.46,0,0,26,annuel,prelevement,8.2,0.05,2,0
NOV-03311,56,72.68,1,1,12,annuel,carte,7.4,0.1,3,0
NOV-03312,35,56.88,1,0,21,bisannuel,prelevement,7.2,0.0,4,0
NOV-03313,27,120.39,3,0,16,annuel,virement,6.7,0.0,4,0
NOV-03314,66,102.84,1,0,16,annuel,carte,7.6,0.1,1,0
NOV-03315,36,65.68,2,0,17,annuel,virement,,0.05,4,1
NOV-03316,11,132.73,3,0,15,mensuel,carte,7.5,0.05,3,0
NOV-03317,48,124.25,1,0,17,bisannuel,prelevement,8.0,0.2,3,0
NOV-03318,52,141.33,3,1,18,mensuel,prelevement,3.8,0.05,2,1
NOV-03319,48,89.24,1,0,25,mensuel,carte,6.9,0.0,4,0
NOV-03320,31,129.4,3,1,15,annuel,prelevement,8.2,0.05,1,0
NOV-03321,57,103.81,0,1,10,mensuel,carte,7.7,0.0,3,1
NOV-03322,29,53.77,1,0,17,annuel,carte,10.0,0.0,2,0
NOV-03323,43,52.81,0,0,18,bisannuel,prelevement,9.8,0.0,1,0
NOV-03324,38,87.24,5,0,11,mensuel,carte,6.0,0.1,4,1
NOV-03325,28,86.84,1,0,15,annuel,carte,7.2,0.05,1,0
NOV-03326,10,135.66,1,2,23,mensuel,prelevement,9.7,0.0,1,0
NOV-03327,57,90.85,2,0,18,annuel,prelevement,8.3,0.1,1,0
NOV-03328,62,98.93,2,0,19,mensuel,carte,8.6,0.1,4,0
NOV-03329,14,104.68,1,0,18,bisannuel,carte,4.9,0.0,4,0
NOV-03330,62,75.82,2,0,18,mensuel,prelevement,6.0,0.0,3,0
NOV-03331,17,51.22,2,1,18,annuel,virement,6.5,0.0,3,0
NOV-03332,21,55.07,0,0,25,mensuel,carte,7.5,0.1,4,0
NOV-03333,62,91.22,4,0,21,annuel,carte,,0.2,1,0
NOV-03334,66,29.43,0,1,18,mensuel,virement,7.3,0.0,2,0
NOV-03335,58,62.71,1,0,22,mensuel,prelevement,7.5,0.1,1,0
NOV-03336,70,73.69,0,0,18,mensuel,prelevement,8.6,0.0,3,0
NOV-03337,17,25.62,1,0,17,annuel,virement,4.8,0.0,4,0
NOV-03338,31,139.38,0,1,11,mensuel,prelevement,7.0,0.1,1,0
NOV-03339,21,112.98,0,1,13,annuel,carte,9.3,0.0,4,0
NOV-03340,9,129.1,2,0,24,annuel,carte,7.9,0.1,4,0
NOV-03341,26,142.63,1,0,21,mensuel,carte,4.8,0.1,3,1
NOV-03342,69,93.41,2,0,14,bisannuel,prelevement,4.9,0.1,3,0
NOV-03343,59,130.09,1,1,13,mensuel,prelevement,6.4,0.1,4,1
NOV-03344,65,123.06,3,1,18,mensuel,carte,7.1,0.0,3,0
NOV-03345,26,98.56,2,1,17,mensuel,prelevement,7.1,0.0,2,1
NOV-03346,44,37.03,1,0,17,mensuel,virement,7.3,0.0,4,0
NOV-03347,41,141.73,0,0,17,mensuel,carte,6.9,0.0,4,0
NOV-03348,60,91.37,1,0,19,mensuel,prelevement,7.1,0.1,4,0
NOV-03349,26,102.55,0,0,13,mensuel,prelevement,9.4,0.05,1,0
NOV-03350,72,96.8,0,1,25,mensuel,prelevement,5.5,0.05,3,0
NOV-03351,8,66.98,1,1,19,mensuel,prelevement,6.4,0.0,3,0
NOV-03352,8,91.76,1,0,13,annuel,prelevement,4.4,0.0,4,0
NOV-03353,13,84.33,0,1,17,mensuel,virement,6.2,0.0,1,0
NOV-03354,67,81.78,3,0,12,annuel,prelevement,6.6,0.05,1,0
NOV-03355,48,104.71,4,1,10,mensuel,prelevement,6.3,0.1,3,1
NOV-03356,19,85.88,2,1,19,bisannuel,prelevement,5.5,0.0,4,0
NOV-03357,22,72.95,0,1,16,annuel,carte,6.8,0.1,1,0
NOV-03358,64,106.92,2,0,15,mensuel,prelevement,8.5,0.05,1,0
NOV-03359,51,26.69,1,0,12,bisannuel,prelevement,5.3,0.0,4,0
NOV-03360,65,74.63,1,0,14,bisannuel,virement,7.0,0.05,2,0
NOV-03361,11,53.33,2,1,11,mensuel,carte,9.0,0.1,4,0
NOV-03362,63,102.73,3,0,27,bisannuel,carte,3.2,0.0,3,1
NOV-03363,66,55.39,2,0,22,mensuel,prelevement,7.9,0.0,3,0
NOV-03364,38,53.14,2,0,22,mensuel,carte,5.5,0.2,4,1
NOV-03365,27,41.04,1,0,16,bisannuel,carte,3.2,0.0,4,0
NOV-03366,14,118.92,1,0,28,annuel,prelevement,8.6,0.1,4,0
NOV-03367,51,98.87,3,0,19,annuel,carte,8.7,0.0,3,0
NOV-03368,61,68.56,3,2,20,annuel,carte,10.0,0.0,2,0
NOV-03369,69,53.38,1,1,12,mensuel,carte,6.1,0.05,1,0
NOV-03370,58,141.34,0,1,18,annuel,prelevement,7.1,0.05,2,0
NOV-03371,55,126.13,4,0,13,annuel,carte,5.6,0.0,1,0
NOV-03372,22,87.73,2,0,15,mensuel,carte,8.2,0.0,2,0
NOV-03373,59,45.55,1,1,20,mensuel,prelevement,6.6,0.0,1,0
NOV-03374,28,83.38,0,2,25,mensuel,virement,7.9,0.0,3,0
NOV-03375,30,39.34,5,0,13,annuel,prelevement,8.3,0.05,3,1
NOV-03376,19,52.39,2,1,15,mensuel,carte,8.1,0.0,3,0
NOV-03377,29,40.54,1,0,16,mensuel,prelevement,8.3,0.0,3,0
NOV-03378,36,138.63,2,1,21,annuel,carte,7.6,0.0,1,1
NOV-03379,12,122.36,3,0,22,bisannuel,prelevement,6.2,0.0,1,0
NOV-03380,38,44.1,1,0,13,bisannuel,carte,7.5,0.0,4,0
NOV-03381,71,146.89,1,0,17,bisannuel,prelevement,4.6,0.0,2,0
NOV-03382,13,97.69,3,0,16,annuel,prelevement,,0.0,2,0
NOV-03383,50,148.31,4,0,13,mensuel,prelevement,5.4,0.0,3,1
NOV-03384,49,26.0,1,0,19,bisannuel,prelevement,8.7,0.1,4,0
NOV-03385,32,73.49,1,2,18,mensuel,carte,5.5,0.0,4,1
NOV-03386,66,48.21,1,0,15,bisannuel,carte,9.4,0.1,3,0
NOV-03387,1,141.14,2,0,15,mensuel,carte,5.3,0.0,3,1
NOV-03388,72,123.85,3,0,19,mensuel,prelevement,7.0,0.0,1,1
NOV-03389,69,50.81,0,1,14,annuel,carte,6.4,0.0,2,0
NOV-03390,21,35.25,1,1,14,annuel,carte,9.3,0.0,4,0
NOV-03391,31,78.98,1,1,16,mensuel,prelevement,6.4,0.0,4,0
NOV-03392,1,35.95,2,1,17,annuel,carte,10.0,0.0,4,0
NOV-03393,48,90.18,1,1,18,annuel,prelevement,6.5,0.0,3,0
NOV-03394,11,141.65,1,0,15,mensuel,prelevement,9.1,0.05,1,0
NOV-03395,62,33.38,3,0,17,bisannuel,virement,10.0,0.1,4,0
NOV-03396,15,61.64,2,0,15,mensuel,prelevement,10.0,0.1,3,0
NOV-03397,54,117.6,1,1,28,mensuel,carte,6.5,0.0,4,0
NOV-03398,70,79.04,1,0,21,mensuel,carte,5.7,0.0,4,0
NOV-03399,15,98.17,3,0,23,annuel,virement,6.4,0.0,1,1
NOV-03400,4,85.67,1,1,15,annuel,prelevement,7.8,0.0,3,0
NOV-03401,72,32.97,0,0,23,annuel,carte,,0.0,4,0
NOV-03402,6,26.23,2,0,19,mensuel,prelevement,8.9,0.1,3,0
NOV-03403,63,22.43,0,0,14,mensuel,prelevement,8.9,0.05,2,0
NOV-03404,47,22.12,1,0,18,mensuel,carte,6.6,0.1,2,0
NOV-03405,32,144.74,1,1,12,annuel,carte,6.1,0.0,1,0
NOV-03406,38,44.01,2,1,17,bisannuel,carte,5.5,0.1,2,0
NOV-03407,11,116.61,4,0,14,mensuel,prelevement,10.0,0.0,3,1
NOV-03408,38,72.06,0,1,15,mensuel,carte,8.3,0.05,3,0
NOV-03409,52,145.73,1,0,14,annuel,prelevement,6.1,0.1,3,0
NOV-03410,17,115.86,2,0,11,mensuel,virement,5.7,0.1,4,0
NOV-03411,62,112.93,2,0,12,mensuel,prelevement,7.5,0.05,3,0
NOV-03412,26,37.45,3,1,11,mensuel,prelevement,5.3,0.0,3,1
NOV-03413,8,45.26,0,0,16,mensuel,carte,7.6,0.1,1,0
NOV-03414,69,22.67,4,1,24,annuel,prelevement,9.3,0.0,3,0
NOV-03415,35,94.63,2,0,22,mensuel,carte,9.5,0.05,4,0
NOV-03416,38,35.48,1,0,16,mensuel,prelevement,9.2,0.0,4,0
NOV-03417,14,,1,0,21,mensuel,carte,6.1,0.05,2,0
NOV-03418,63,134.05,3,0,28,mensuel,carte,6.3,0.0,4,0
NOV-03419,52,90.71,2,1,16,mensuel,prelevement,7.3,0.0,4,0
NOV-03420,31,22.47,2,0,19,mensuel,prelevement,8.8,0.0,2,0
NOV-03421,24,58.44,4,0,15,mensuel,carte,6.9,0.1,2,1
NOV-03422,44,43.98,0,1,16,annuel,virement,7.1,0.0,2,0
NOV-03423,50,138.07,1,0,16,mensuel,carte,10.0,0.0,1,1
NOV-03424,18,23.0,0,0,20,mensuel,prelevement,10.0,0.0,1,0
NOV-03425,18,78.17,1,0,23,bisannuel,prelevement,8.8,0.0,1,0
NOV-03426,58,33.69,1,0,9,mensuel,carte,8.7,0.0,3,0
NOV-03427,15,57.45,1,0,18,mensuel,carte,5.7,0.0,3,0
NOV-03428,58,113.95,1,0,19,bisannuel,virement,7.8,0.05,4,0
NOV-03429,59,78.49,2,0,18,mensuel,prelevement,8.6,0.0,1,0
NOV-03430,50,78.64,4,1,19,bisannuel,prelevement,6.8,0.0,1,1
NOV-03431,67,90.44,0,1,27,annuel,carte,9.4,0.0,2,0
NOV-03432,9,138.74,4,1,12,mensuel,virement,5.5,0.0,2,1
NOV-03433,1,130.01,2,1,20,annuel,carte,8.6,0.0,2,0
NOV-03434,29,119.51,1,0,14,bisannuel,prelevement,7.6,0.0,3,1
NOV-03435,9,70.62,0,1,26,bisannuel,carte,5.4,0.0,1,0
NOV-03436,23,123.47,1,0,19,bisannuel,prelevement,7.7,0.0,3,0
NOV-03437,13,59.94,3,0,19,mensuel,prelevement,7.2,0.1,1,0
NOV-03438,68,51.01,2,1,20,mensuel,prelevement,6.4,0.05,2,0
NOV-03439,9,,0,0,13,annuel,prelevement,8.2,0.0,2,0
